M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 742,0,0,0,0,0,7.55304460103588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76150912445717,0,0,0,0,0,0,0,0,0,0,0,0,4.50179960946735,0,0,0,0,0,0,4.29479819367752,0,0,0,0,0,0,0,0,0,0,0,4.70622873298053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27259181569954,9.3927183617547,0,0,0,0,0,0,0,4.40796165138296,4.67571949866717,0,0,0,0,4.76704121255168,0,0,0,0,9.53368834626232
gene 743,0,0,0,0,29.5181863471101,29.1098102621175,0,0,0,0,0,0,24.7602733792597,0,0,0,0,0,0,23.6793993389837,33.5113651995258,0,31.1784609783106,0,0,0,0,0,0,27.9526536236374,0,0,26.3222017117562,0,26.8284499151957,0,27.1941005391573,0,27.0107976568042,22.590341073343,0,0,25.3677581919138,25.7305122723096,26.1124266425335,23.8558381668064,26.598583233731,23.4685892909183,24.1871130098318,26.7331274043739,0,0,29.0543833100599,0,27.4407995947975,0,27.1431618524141,0,25.6853132475089,0,25.9606237368188,0,0,0,29.7781566444521,31.0089167304627,0,23.0566035824212,27.1220112223773,0,0,0,0,31.9306335963171,0,0,29.5706520239674,24.9797413683883,0,29.6040731716095,27.0270187557018,0,25.4629202708012,0,26.0572763525656,22.8073155587459,0,25.0841022867183,0,25.0504103731162,0,28.6674110237522,0,0,23.391349694748,31.775209215985,28.2441699864104,29.3024983097603,30.090911459779,0
gene 744,0,0,32.4487391166257,0,0,0,0,29.432056885675,0,0,29.0319881519232,0,0,26.4697331225573,28.8140631314424,0,29.2427474818281,0,30.1555339754258,28.5693964069809,0,30.4543671195653,0,31.6531764778719,29.0765625750653,29.9280000159959,27.4031389573682,27.7631431562441,0,30.8210734252605,0,31.2299381910633,0,25.8949138485892,25.561059077761,25.2011701601223,24.9105320089201,0,0,27.8368886009966,26.8589612594996,30.5766649897445,0,0,29.5368369469918,26.144424414681,26.9616742535353,31.2022062943742,0,30.9377603495428,0,0,28.836860756527,29.5116293371597,31.1793236395164,0,30.2960847328924,0,25.6853132475089,26.4689056656201,27.9225539207578,0,0,0,0,29.7942865569384,0,28.5251267762503,0,28.3300676062042,0,27.7114956896577,26.9913224967213,32.2823452171812,29.0912559290345,26.8795932163037,0,0,33.5669174113553,29.7577499551915,29.5185064160606,0,0,0,25.5159738572671,0,0,0,0,27.3902759617397,28.0613700532444,29.3090436164345,31.07752798361,0,0,0,0,28.9305185347101,29.7847440214875,0
gene 745,29.4571051866703,26.7890045316448,0,25.0717426641823,0,0,28.916481656742,24.88380031546,0,20.3520535101552,29.5473935588546,0,0,0,24.9197979015527,28.5359521670964,26.5505573947415,0,28.6941219188921,28.5693964069809,0,24.8739718995177,0,0,0,0,0,26.0380747194369,0,0,24.174183933656,0,28.2847644416148,26.851159103199,0,0,29.7288866275984,0,0,25.2540246354573,0,27.2671746454144,29.1936571719493,0,27.5747631366428,24.716080449109,25.3857192492687,0,25.4274506707403,26.7331274043739,0,29.4817827924683,27.6338479520273,26.2173830557625,28.450000929342,26.1157507602904,0,0,24.687921834212,0,0,24.4237125815164,28.9539756154541,28.7385859002649,0,0,25.0846890043759,26.9343813409246,26.5439274712728,27.5469404519865,31.2483115496733,27.8920894225252,0,28.6966853102976,0,0,0,0,28.220908615218,0,0,0,0,27.3265613192903,25.7921501346249,0,27.5974071466416,28.5250022779267,0,0,0,0,26.357565807264,26.2365329906257,0,0,0,0,0,0
gene 746,0,0,0,4.56526098284355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57558999291245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0649230209226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1491429149898,0,0,0,0,0,0,0,6.07704189405292,0,0,0,0,0,7.28080202028544,0,0,0,0,4.67571949866717,0,0,0,0,0,5.33660758892924,0,0,0,0
gene 747,40.6317778573553,47.713130156266,44.6699451718841,0,43.4646819812612,42.9424679380829,0,38.6419989240583,0,0,0,40.0557254472813,42.5845722520484,38.4984385369099,43.1699519329145,0,39.3585714079591,39.7951549217611,40.8876057656594,42.4560592220583,47.1695131829085,41.5580288923696,0,0,41.0225455850248,0,0,43.4346563085621,0,42.5606642383451,40.6989430042479,0,39.3022228549854,0,0,39.5818956721581,0,0,40.8860150074912,0,40.5515196714922,0,41.0122180809801,0,41.6364315538805,39.635913841719,0,39.0765112326451,0,39.6612694453274,0,47.2364530710376,43.9306539235303,39.6102715177193,44.2358534613471,0,40.7288731760251,41.3270873984275,0,0,40.9452252534503,50.9157099311906,0,39.6781939190332,45.5630852132216,0,0,41.9839480533966,41.8439244652323,44.3091089797113,44.2090858463887,0,0,0,0,39.1511100048932,46.1724412443522,0,49.889192030201,46.9940273684418,42.3199598519792,0,0,0,0,46.7445925368904,0,43.3188226505635,0,0,43.0029124402579,0,41.8545758184747,43.4448490154565,44.5868363841963,45.7136689872818,0,0,0,0
gene 748,0,0,23.7968542825844,0,0,22.9091641744139,18.749865992057,22.1941236341951,0,0,20.8346897997146,17.7693588104703,18.0559477774068,0,0,24.8664002514167,0,21.3384044231742,21.6880215339058,0,19.2318860951588,0,21.9846815831774,0,0,20.9140594860733,25.7495128298058,0,29.1262528256306,23.3160475225024,24.174183933656,25.2386509805262,20.5932387500383,0,22.0482492541813,19.8325853639205,25.4669421928276,31.9667088843045,0,19.5686243166594,26.1824639559234,23.6976343409238,0,21.877417936595,24.4406215448577,0,24.6937380584443,0,0,19.7826449246153,27.3911946445688,23.5403540026551,0,0,18.9532504081362,23.2295098968701,19.7736849111904,21.2889172530131,22.728145660622,0,0,0,0,0,29.101969427992,23.9333255589869,0,19.3961296219356,15.233333127619,0,25.7252208220836,21.4260915059582,25.6180634119932,0,21.1269752923281,20.4800701811106,0,21.2280355618338,0,0,19.9497933774623,21.3547277036784,20.0148304174161,0,0,0,22.7966784600606,16.9179076859537,23.2978502928792,0,25.6848203356937,23.1457634756301,0,23.7716246075522,0,25.9251382454719,20.9463779623664,22.6154454765156,0,0
gene 749,0,11.1450079996086,15.1880605068129,7.23576746381243,14.1461752437741,0,0,8.95972716610497,4.96929768739937,0,0,0,11.9465715195709,6.9408998776213,12.8833486202126,7.51007170458363,13.7780042108909,0,0,11.0980387434325,12.1339691547329,0,15.3575201358385,11.0004501272952,0,0,0,0,0,11.3857974094223,9.66967357346237,7.46652861949676,0,0,0,0,17.2736206231383,0,0,0,18.1150907421818,0,7.23850973225526,0,0,0,0,11.5598820880135,0,7.67095667614821,20.0119411137096,0,16.0263496341946,9.06962526287052,0,9.42383749830486,13.8565800091885,0,0,0,0,13.2004380245846,0,0,0,12.6081370436302,7.88167824984389,14.5470972164518,9.61116311628056,14.8449431135613,0,4.50611954461789,5.22083443941473,0,0,11.0027860933269,13.2824536665736,5.09074756847935,18.2311256821588,18.9020439408921,14.8871063832163,0,12.421346989897,0,0,8.36403084666972,0,0,10.2349699995322,0,16.1793984707458,0,0,0,0,0,0,20.9786949918763,0,7.55526926119404
gene 750,0,0,0,16.8934730645942,0,11.0650103413191,9.1743297592017,0,12.8454481768478,10.6909147829886,9.64138659519164,0,0,0,0,7.51007170458363,0,14.7528233134443,0,0,6.06698457736643,0,9.41642035912836,11.0004501272952,9.33614029235791,0,0,4.9982354945783,0,12.6756118800451,4.83483678673119,9.42171012386665,0,0,15.6726916176412,0,7.63691138578172,5.92819494439767,13.5053988284021,10.7615804227928,16.2354802519707,0,9.13398232319281,0,9.45492305518518,6.80709408514382,10.0649230209226,12.5544149553955,0,0,0,13.6454457774956,0,0,0,19.7514518690683,12.2716903630151,0,14.3868728028925,8.3904445830267,0,13.2004380245846,0,13.0320063975983,8.09157407519121,0,0,0,0,0,11.1491429149898,7.14203050198605,12.1224021636326,14.9401035651731,0,0,8.14409917869689,0,12.1540837881058,0,0,0,0,0,0,0,0,0,0,15.5324039664351,12.0895982177494,0,0,9.99881683709073,7.55558156128672,13.794930498446,9.86192815017514,7.45620691597266,0,0
gene 751,0,0,0,19.3928977350716,24.4792170551882,19.478561247344,18.749865992057,0,0,18.4922443162138,0,0,18.4862589166968,17.516880997407,17.8673082005231,0,19.6615552892959,0,0,17.6868626767955,22.4505106994363,0,21.2986199125485,19.7181005987032,0,0,17.3020101408556,0,0,20.8301205297771,0,18.4047953387421,0,20.0189626006899,14.8325511901797,16.4507768896278,0,19.6930373377639,0,15.4054767198218,18.8846424473052,0,19.7382074104058,0,0,18.5618089751263,22.4419179793264,22.9380143253113,0,0,0,20.0981852271064,22.9395361381289,20.7919458629274,18.9532504081362,0,0,14.9183921231812,20.8200785226048,0,16.3531327257675,0,22.3957901792133,0,0,21.4234984028084,0,0,0,0,0,18.7901805485901,0,0,0,12.249211987801,0,0,21.7859673054911,17.5151708854455,0,0,23.385648328905,0,0,20.6171145635088,18.8795660769165,0,20.2103388762078,21.1509068413647,16.1793984707458,0,18.7695663353593,0,0,0,17.0583330317225,0,0,20.6019577558057
gene 752,7.78140118344516,20.6207151303759,11.755194799206,20.0520753544758,0,18.1437236055681,16.9745271141369,0,16.5076495996308,0,14.4620798927875,0,17.5959372192293,17.516880997407,0,17.5338959811884,20.6670063163364,0,16.9577709526862,0,9.61594304757938,12.6385757715809,21.9846815831774,20.9413089685033,0,0,10.52867480899,9.99647098915659,0,18.1454615452156,12.4978717908073,0,11.9005262112,10.1380527508633,0,0,17.8300308070459,11.8563898887953,15.5736679097603,17.0167111047146,17.6934194148063,18.2118953501849,0,13.8355520710748,4.72746152759259,0,0,0,14.9477683312242,0,0,0,0,16.780800775691,0,0,0,16.2808764834121,0,12.2917791411853,0,6.60021901229229,0,0,13.1967889124568,0,16.5192352507433,19.3961296219356,0,5.28787542926028,20.3971652025673,19.1416691924483,0,0,0,17.5350592292707,0,0,12.1540837881058,21.9863124346857,0,0,20.2865016139042,14.3311551528441,0,0,19.8195787576665,19.1061485590693,0,13.126404148744,14.0306850266222,12.4457069646642,0,14.9982252556361,22.4071898534934,0,19.7238563003502,0,12.3172943682932,0
gene 753,9.81903506222341,0,5.06268683560428,0,0,4.7654405688458,13.7614946388026,0,0,0,0,7.04094184411366,0,13.1376607480553,0,15.0201434091673,4.34647640074196,0,0,7.57558999291245,0,0,0,0,16.1488694617082,0,17.8901170865716,0,0,16.9636551830708,7.6630350040761,0,9.84277617932124,13.0986649929249,4.9441837300599,0,9.63670923735663,0,9.0035992189347,14.402124429554,0,0,15.7991936264636,0,0,0,7.97626278040369,10.3835993699157,10.9490423995347,0,5.58218980245513,0,0,0,8.11800581871508,0,6.92829000459425,0,0,8.3904445830267,7.49230075831572,0,5.27216863007583,5.04146825880942,0,9.75498641865231,0,0,9.61116311628056,0,0,0,5.22083443941473,0,0,0,13.2824536665736,0,0,10.5451836313991,0,0,0,12.6919844913688,0,12.2530837168391,7.04423608150093,13.729010036564,8.81592330276592,4.67571949866717,10.8594139179432,0,0,0,7.55558156128672,0,0,13.2067598923708,0,0
gene 754,0,0,0,0,0,21.5567656610815,0,0,0,0,0,22.6002381652782,22.4514736220804,20.5842607945408,0,24.3042237484059,20.8950547187141,0,0,18.6736287363449,0,22.1169090550124,26.8749329270646,0,19.0805632628565,0,19.9859980135263,17.2910539073393,22.9004151849271,22.7715948188446,23.4875452244838,0,0,0,0,17.4712974960817,24.9105320089201,0,22.0898381670094,0,0,0,22.8349558079821,0,0,0,20.9849870712688,0,19.2744142481912,13.5871340627156,0,0,21.1903487104841,22.030033579977,0,24.3031526479498,21.2355189196824,20.3399821820347,22.0331923797985,0,0,0,21.0886745203033,19.6964649284014,21.6865825692609,0,0,16.7748960233279,0,18.9568351223828,0,18.7901805485901,17.3432366030473,20.261875831226,0,0,21.002833034368,0,25.3408089288237,22.787762701145,0,0,0,17.212960585858,19.5135968250567,0,22.2220906750028,21.8082797328561,18.3808694955008,0,0,17.8163467978899,24.8762708124638,19.9976336741814,21.8567051989418,0,21.9892971068102,24.1299055892647,0,20.9374927133154
gene 755,0,0,0,4.56526098284355,11.7001243681882,0,4.58716487960085,0,13.9505823218901,0,4.82069329759582,4.44233970261759,12.9743724900551,0,0,0,12.2021019172302,0,0,13.418216421156,0,4.88926851668254,5.94109977671011,8.71765047140808,0,0,0,0,0,0,12.4978717908073,0,0,8.73244332861659,4.9441837300599,0,14.455063856035,0,0,0,0,4.78334584587208,9.13398232319281,0,0,14.8575606668743,0,0,0,0,0,0,0,10.5295088539796,0,0,0,10.9275247160737,0,0,0,13.2004380245846,0,0,0,0,0,0,7.61666656380948,0,0,0,0,8.43480947907161,7.40245494972512,0,8.14409917869689,8.06864399667718,0,0,12.1399123724855,5.02709324396336,4.42457307136391,12.6919844913688,7.28080202028544,0,0,7.75105630891507,11.3944155734419,10.856684467768,7.41270320887531,0,0,15.8477497383681,0,0,0,0,5.30476994331328,9.53368834626232
gene 756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 757,0,0,0,0,16.7390936601101,0,0,21.9822004852893,18.9198800092895,21.3818295659772,0,0,0,0,0,0,0,0,18.4805715106381,17.6868626767955,0,26.0203354823811,0,18.2713521671346,0,22.1117636202793,19.5805844965338,0,19.0183831468487,20.043266598777,21.8706837522021,20.6915707647153,18.007189728601,19.7508742123769,0,16.4507768896278,0,0,0,0,17.2426449751916,21.3310037079594,0,19.8059454989895,22.4785477345087,18.2439914116106,18.0411858013262,17.0263877924439,0,0,0,21.1151160199634,22.6768575976473,0,0,20.5690174977023,0,0,19.0226008108671,12.2917791411853,24.0490243056602,0,0,0,24.5425796760902,0,0,20.2201014604314,22.316429664237,0,22.5699815150356,19.1416691924483,21.3399667714277,20.261875831226,0,0,0,20.8082415203448,0,0,0,18.6024555067609,0,14.3311551528441,16.4681512692079,0,20.8907195257832,0,0,0,19.5023014266248,0,23.4491457026099,20.8471581569136,0,18.4616290294015,0,22.6154454765156,0,18.6235386707374
gene 758,11.3995466878303,0,0,0,30.8852689038843,11.0650103413191,15.2382318894267,0,31.1415278641007,17.7572250888283,14.4620798927875,0,9.24312945834845,11.3201201269731,21.891132499023,12.2483993944606,0,29.2522467713319,0,0,19.2318860951588,12.6385757715809,21.9846815831774,27.9821906298211,16.1488694617082,32.4132825747957,17.6034180171711,30.737884335389,0,16.2893934486332,0,15.6491217811787,0,0,0,29.0924822477729,0,11.8563898887953,25.0056459232341,0,15.044257219472,0,0,32.582062253265,17.9991239159176,0,0,20.7671987398314,17.4494082999649,4.83983480533951,16.7465694073654,0,0,0,0,9.42383749830486,30.4492842017559,0,0,16.7808891660534,30.1355475249671,0,0,29.6571582112635,0,31.3440627023916,29.8367118954212,0,0,18.9568351223828,29.9087598469612,31.6436288517832,18.0611197353818,13.7565817451245,0,15.7414281372187,0,18.2501391336358,17.0604134728198,0,15.6009675066387,0,27.7278549719445,0,31.4459539390252,0,29.0627560077373,19.561488187609,15.8023772248247,0,0,13.5164501210324,0,0,11.0687269209097,30.4210098600654,0,0,13.7126313784175,18.6235386707374
gene 759,0,37.715734221232,35.7186855076821,0,0,24.4432933780414,0,23.3376404202913,33.8914995455797,26.9645938309352,0,0,22.2175019484036,0,21.540314933927,0,30.474133805936,0,30.7834993792568,0,35.3880537574121,0,0,37.5125192676381,26.8642185434677,33.4897077979874,0,0,38.5180429351654,27.5322689529219,32.0518572591208,26.7219736356654,24.2809581964925,0,24.9404113329419,31.9116118859918,25.8145854462609,0,33.0825015347992,23.6151439306698,0,0,28.0858407408309,0,0,27.1514053624813,0,25.108829910791,26.6135806939007,0,0,0,31.9120852897732,25.7233860916459,0,27.94777797846,0,25.2138651825712,0,0,0,0,0,32.8883305358382,0,0,32.7456048293616,35.1913088283818,26.2357439044514,28.1416928092448,0,33.3876013110447,0,0,0,26.0239259811453,28.2190880042853,24.473030380282,0,0,0,35.4128260852422,33.9472065601372,23.1893659014774,33.9579009609817,28.4558841225802,31.9105181673176,0,0,0,0,23.3895106363818,25.5028064782966,26.2365329906257,22.9168590368118,37.8794118803904,36.9420584738353,0,26.2808716806138,23.8342208656559
gene 760,27.9864087312592,0,31.4365178104685,0,29.6424576810722,28.699235896717,25.6191438371959,0,0,0,24.7267002612588,0,0,26.5647406172266,0,0,0,29.0778395826718,26.8319932707848,32.0258580589554,30.6042613243057,0,0,0,25.9292103928149,0,25.1303970242973,30.3197423050238,31.2558126851284,0,24.9957435816146,25.0708319050453,26.8749599637751,26.3911645515606,0,0,0,37.2610896573651,0,0,0,0,0,0,0,25.1588461964712,24.9318022472913,0,29.2806518547695,0,0,33.9228314676343,0,0,30.376592628343,0,28.58439149749,28.8458078469161,25.9852815448378,0,0,29.8564996256495,26.8219619983166,28.1564111740266,32.1821550064629,28.810818768313,26.0968168777784,29.8203230680097,29.3550124769421,0,28.9174499339292,26.3967626541446,28.8376024884234,29.8802071303462,0,0,0,0,32.5580679816314,0,29.2527698431308,0,25.0980604174094,25.1121634131505,28.5242083574654,33.8230989527066,25.2106300592949,0,25.0038333777433,0,0,0,25.7982195422565,0,30.0503826214501,26.4386016270558,31.8512252569853,27.5579506705257,0,27.5588408631902
gene 761,4.9095175311117,0,0,0,0,0,0,14.8817846978048,9.93859537479875,12.411767697334,16.6768588174558,14.0818836882273,0,0,7.89938903990212,0,0,15.4602453438303,0,19.1186605095465,0,0,11.8821995534202,8.71765047140808,0,7.54681340910623,6.45562740267259,0,5.7251037962318,0,9.66967357346237,0,8.4781059335937,6.92029760776496,4.9441837300599,0,12.45526600446,9.39596668383505,0,14.9247280196304,0,0,0,15.0258679556397,15.704287266009,0,0,0,0,0,0,0,4.82441196089106,0,0,0,13.1137929158107,0,0,8.3904445830267,0,0,0,7.99053813878891,5.10521483726558,12.6081370436302,4.97278531590352,4.84903240548392,0,0,0,0,0,5.32177226605284,0,0,16.2881983573938,0,0,0,0,0,0,0,0,0,0,0,8.81592330276592,0,13.1297042231092,0,0,0,7.55558156128672,0,0,0,0,0
gene 762,0,0,0,0,0,0,0,0,0,0,0,26.1326987745075,26.2154808893296,25.2019198822157,26.1554586074023,0,0,0,25.6675920097804,28.784901420228,0,24.6633973535179,0,27.9821906298211,0,24.9880547397515,27.0016837869681,0,30.4685907393123,24.7356710239051,0,25.2386509805262,0,25.3561988730153,29.4386405233974,0,27.1941005391573,31.7606127081247,0,0,28.9493525416169,27.5276172269348,0,0,27.5747631366428,0,0,25.8540836000877,0,26.8832924537003,29.2949274495685,28.464851999611,30.1425762266376,28.9879617929608,0,0,25.4971039154856,27.0838169177523,0,27.7813796586701,28.0352802235864,23.6615376556146,28.4292067597856,0,0,0,0,0,0,0,27.2371400955541,0,25.3627144853844,0,26.7518462431893,0,0,28.7314471749429,0,0,0,0,0,0,0,0,24.8219086215032,0,22.6096828377834,0,0,27.1732298898132,28.8747671354027,0,0,0,25.0860965035485,0,29.6269412083574,0
gene 763,0,27.6072787554464,25.967953605976,0,21.4051762945525,23.3834955112007,26.8715246862185,24.0011021197985,24.618876268128,0,0,23.1421615150683,0,25.2019198822157,22.8512677808337,0,19.6615552892959,0,23.8612482149955,28.2329589911182,21.7499122023122,22.9817119284715,0,0,0,0,22.3685780098815,20.8422671519385,0,0,20.1609067948835,22.8852443616727,25.1407097060889,21.8311083215415,24.2605686479915,23.9052863224213,23.4074751653245,16.6425472560718,22.7088514765273,0,0,0,0,0,25.8092529396304,23.5864007580589,0,20.7671987398314,23.138422459978,24.622479729955,0,0,25.1325491268444,0,28.2910845391621,0,21.0142189735556,0,0,0,0,24.4237125815164,23.8489814409282,24.4913569888351,0,17.4856302529563,24.6361546643952,0,0,21.613994326262,20.3971652025673,22.3242008221081,0,0,24.8556877214163,24.4984239756021,0,0,22.4877271935609,0,0,25.1354662198169,21.4944918922392,22.3978030866653,0,0,0,0,0,0,22.7202670693172,0,0,0,26.3310474846063,0,0,0,0,0
gene 764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16314759683766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 765,4.9095175311117,0,0,0,0,4.7654405688458,0,0,15.7523009788968,0,4.82069329759582,0,0,6.9408998776213,0,0,0,0,0,0,0,0,0,0,4.66807014617895,0,0,4.9982354945783,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4285495043128,0,10.7046443166699,0,0,0,0,4.71549589483126,0,0,0,0,0,0,0,4.37126430527024,0,0,0,0,0,0,0,0,4.87749320932616,0,0,0,0,4.80167449609616,0,0,0,4.67042907725389,0,0,0,0,0,0,0,0,0,4.59367462446127,0,0,0,0,0,0,0,0,7.92387486918406,0,0,0,0,8.40786143510424,0
gene 766,0,0,0,0,0,12.3184851698817,0,0,16.5076495996308,13.8178069062156,12.461311401763,7.04094184411366,0,12.294025521792,0,9.47665537975385,8.69295280148391,0,0,7.57558999291245,12.1339691547329,4.88926851668254,0,0,0,11.0558818101396,8.14609481263473,14.0318210173074,14.7991786259956,0,0,0,0,11.2865192720733,0,7.27312056194321,13.5268315549656,5.92819494439767,0,10.7615804227928,14.3558697617597,0,0,5.35232215833497,10.9768257384164,9.97221258777133,0,0,0,0,11.1643796049103,0,0,0,0,0,0,0,0,0,0,0,12.2415964631569,0,16.1831481503824,7.73064383430404,0,0,0,0,13.480004530734,0,0,0,0,11.0027860933269,0,5.09074756847935,0,0,0,0,0,10.4973814101085,9.18734924892253,0,0,0,0,10.856684467768,0,11.1792866062572,0,0,0,5.33660758892924,0,0,5.30476994331328,0
gene 767,0,19.9772178744169,20.6935443174197,21.4587340474377,0,19.0617622753831,18.749865992057,0,15.7523009788968,0,18.8339213086901,20.0951988746425,19.6320719682197,0,0,0,0,0,19.3347234805374,0,18.2009537320993,0,0,0,15.5069933674968,18.6026952192458,20.7214773302907,24.7622398456845,0,0,19.3393471469247,0,0,18.8704960794799,0,17.9280495981791,13.5268315549656,0,0,0,0,22.2131702141863,19.044010626107,0,0,17.9089863639652,0,0,13.238070610297,0,0,16.7333335450094,24.9418480138681,0,20.4875656427742,0,0,0,21.4560309922999,16.7808891660534,16.3531327257675,18.529157330817,23.5108754877479,0,14.3321500015591,21.4234984028084,18.4014922927583,0,19.6426360494962,23.5809188846586,21.4127390702956,17.6049160715554,22.1777262583237,0,0,0,0,18.8380044974313,24.3081675762116,0,22.3306595748244,22.4179785619682,19.4341293897095,14.3311551528441,11.8744766447467,26.8471311568211,20.6392386661694,19.1061485590693,0,17.3022181437548,0,0,0,0,19.0681648502067,23.0644342699824,21.6583594181033,23.0836954049389,0,16.4905714536468
gene 768,7.78140118344516,26.1932191301802,0,0,14.1461752437741,0,4.58716487960085,0,13.9505823218901,18.4922443162138,0,0,9.24312945834845,0,18.4428419845909,0,0,16.1001864118163,0,9.5593302547733,0,11.3525299323335,13.7948064860723,0,7.39871613242956,0,8.14609481263473,17.9184868178366,0,0,17.8910220763498,7.46652861949676,12.7171589003906,0,7.83634580882059,0,11.1878729602395,21.9369280291325,7.1351835667669,0,0,14.3500375376162,0,0,7.49284924483621,6.80709408514382,0,11.5598820880135,0,0,0,17.5357242833808,15.2930240920859,9.06962526287052,0,0,0,0,0,0,9.45423094225477,24.4237125815164,0,0,0,0,0,0,0,0,0,0,0,0,12.072884026979,9.47728408778365,14.4251847628175,11.8203498032317,6.07704189405292,14.8020365858048,0,10.0541864879267,14.0255647996249,9.04195218897827,0,0,14.7640374680852,11.3550922501542,0,12.0865595679454,0,4.81465667729883,0,9.99881683709073,0,12.3912190921239,24.8737261831396,0,0,0
gene 769,28.8809391801143,0,29.7819795245632,31.8006232096726,29.1320940620052,32.3783850111144,0,27.7295696268106,32.4175213418408,0,0,31.5318697325891,30.5703097092843,28.4292545352638,28.4107611452119,0,0,31.3117255732919,29.9890791609893,0,0,31.5012807890178,0,0,0,30.7566425909487,0,0,0,0,0,32.5937619041394,0,29.8889269632402,31.2567740293506,26.1583383248913,32.5474433947018,0,25.1423820046364,28.1215936715406,29.4723226096711,0,0,30.0517359112793,0,0,30.41818075973,30.4423063035889,33.1660772903615,30.0527285211037,28.3991831927972,32.1343710400545,31.6956899781591,0,31.6016858695109,0,0,30.5521455722353,27.609532413832,0,31.5413250639759,0,0,30.5819961087999,32.0883286659176,31.0089167304627,29.7237298326253,29.2026566831184,31.5719769510397,0,0,27.8024196378258,32.9109956286026,28.6966853102976,30.1683172542168,0,33.357442492162,31.0969560253402,31.8918753561497,0,31.4022081387781,0,27.0276128172286,0,31.8916527131312,33.2657817484049,28.7808670980164,30.173228758537,28.6158394950329,0,28.47042457895,32.2603168297863,0,30.4337129761291,30.3900757008728,0,30.4236785280967,32.9303995445071,27.4252627568351,30.2210770447762
gene 770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52097609448913,0,0,0,0,0,0,0,0,0,0,7.55558156128672,0,0,0,0,0
gene 771,21.5641593893397,0,24.3381324779785,0,0,0,22.2843598066177,21.7630921472332,19.8771907495974,21.3818295659772,21.4975521150518,0,20.6095518808585,0,19.935838321242,0,19.0911040226756,21.3384044231742,22.234257708724,22.9775466759293,26.6481220628966,17.5278442882634,22.6198754772926,22.9355260064638,0,0,23.8598342984608,0,19.0183831468487,16.2893934486332,17.8910220763498,0,0,0,0,0,0,15.3241616282327,0,0,22.6438634277275,20.6732767988373,21.9551474396941,17.7800293506611,25.3276209839086,19.1523588605519,22.4419179793264,24.8399704656739,0,0,0,0,0,0,0,24.3031526479498,22.599108619729,23.0929495106447,18.0594458638895,22.8793414074333,15.7031376913148,21.9254529693435,0,0,0,0,22.8000341975545,17.943552107806,17.22782968009,22.4625115236171,22.2982858299796,0,25.0984041395683,0,0,20.813620009698,0,0,18.2311256821588,0,0,20.1083729758534,19.7310810534114,0,23.930533733004,0,0,0,19.6570035619179,19.4973996372236,19.5023014266248,21.7793977769048,22.1770259972317,0,19.4851038190139,16.9166458190336,24.1957012473306,23.0836954049389,0,0
